id,company_name,website_url,headquarters_location,facility_size_sqft,certifications_held,primary_business_type,materials_handled,contact_email,contact_phone,key_personnel,year_established,thomasnet_profile_url,data_source,last_updated,completeness_status,confidence_level,data_provenance
637,Raw Resources Group,https://rawresourcesgroup.com/,"Proudly Located in Princeton, WV",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],info@cisco-eagle.com,304-716-9160,[],1999,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
638,"RToddS Engineering, LLC",http://www.rtodds-eng.com,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],mailto:info@cisco-eagle.com,1-866-443-5648,[],1999,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
639,"Conveyor Dynamics, Inc",https://www.cvdyn.com/overland-conveyor-design/,"5120 Westinghouse Blvd, Charlotte, NC 28273",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],mega@jmsequipment.com,(704) 554-8397,[],1962,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
640,"Jim Myers & Sons, Inc",http://www.jmsequipment.com,"Charlotte, NC","72,000 sq ft","[""CEMA Member""]",Conveyor Equipment Manufacturer,[],mega@jmsequipment.com,(704) 554-8397,[],1962,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""facility_size_sqft"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
641,Beumer Corporation,https://www.beumergroup.com/pd/conveyors-technology/apron-conveyors/,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],info@cisco-eagle.com,+49 (2521) 24 3150,[],1999,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
642,Cisco-Eagle,https://www.cisco-eagle.com/vector/170/conveyor-systems,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],info@cisco-eagle.com,1-866-443-5648,[],1999,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
643,BeltService Corporation,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,"[""Plastic""]",,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
644,Automation Controls Group,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
645,Gates Corporation,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
646,REMA Tip Top,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
647,FMH Conveyors,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
648,SPIRAC® (USA) INC,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
649,Mantis Conveyor Products,https://mantis-mfg.com/product-category/trough-assemblies/,"Riverbend Place Claremont, NH",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,17187298763,[],1978,,CEMA wp-json,2026-06-17 05:14:18,verified,verified,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
650,LENZE AMERICAS,https://www.lenze.com/en-us,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
651,Ashland Conveyor Products,https://www.ashlandconveyor.com/collections/roller-conveyor,"Midwest, United States",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,1611671638,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
652,Brother International Corporation,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
653,BASTIAN SOLUTIONS,,"Floor Second Floor Carmel, IN",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,17238223777,[],,,CEMA wp-json,2026-06-17 05:14:18,verified,verified,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
654,"ADVANCED CONVEYOR TECHNOLOGIES, INC",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
655,SERGIO ZAMORANO INGENIERIA (ZING) eirl,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
656,QUALITY STEEL PRODUCTS,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
657,"WOODEX BEARING COMPANY, INC./MECO Seal",https://woodex-meco.com/,"Midwest, USA",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,"[""Plastic""]",,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
658,"SST Conveyor Components, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
659,Talos Engineered Products,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
660,West River Conveyors & Machinery Co,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
661,NORD DRIVESYSTEMS,https://www.nord.com,"Kansas City, MO",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,17774104089,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
662,Timken/Drives/Diamond,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
663,"Dodge Industrial, Inc",http://www.dodgeindustrial.com,"Kansas City, MO","125,000","[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,+1 770 339 67 67,[],1985,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
664,"LICO, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
665,"Webster Industries, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
666,WAM Inc,https://www.waminc.com,"Lawrenceville, GA",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,+1 770 339 67 67,[],1985,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
667,"ContiTech North America, Inc",https://www.contitech.us,USA,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],1996,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
668,"U.S. Tsubaki, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
669,"Transnorm System, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,"[""Fiberglass""]",,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
670,"TKF Conveyor Systems, LLC",https://www.tkf.com,"Medical Center in Pueblo, CO",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],Not provided,Not provided,[],1996,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
671,Thomas Conveyor Company,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,"[""Plastic""]",,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
672,"Superior Industries, Inc",https://www.superior-ind.com,"Maysville, Kentucky",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],sales@stober.com,19843513950,[],1934,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
673,"Summerlot Engineered Products, Inc",,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,"[""Plastic""]",,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
674,Sumitomo Machinery Corporation of America,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
675,"Stober Drives, Inc",https://www.stober.com,"Maysville, Kentucky",,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],sales@stober.com,+1 (888) 786-2371,[],1934,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
676,Metso Minerals,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
677,Screw Conveyor Corporation,,,,"[""CEMA Member""]",Conveyor Equipment Manufacturer,[],,,[],,,CEMA wp-json,2026-06-17 05:14:18,incomplete,partial,"{""company_name"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""CEMA wp-json"", ""date"": ""2026-06-17""}}"
